Row ID,Order ID,Order Date,Ship Date,Customer Name,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
656,US-2023-117135,6/21/2023,6/23/2023,Naresj Patel,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,3.318,2,0.7,-2.6544
657,US-2023-130624,6/21/2023,6/24/2023,Toby Braunhardt,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Envelopes,134.288,2,0.2,45.3222
658,US-2023-128146,6/21/2023,6/25/2023,Dave Brooks,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,701.372,2,0.3,-50.098
659,US-2023-154963,6/22/2023,6/27/2023,Anna Andreadi,Same Day,Home Office,United States,Aurora,Illinois,60505,Central,Office Supplies,Binders,2.308,2,0.8,-3.462
660,US-2023-154963,6/22/2023,6/27/2023,Anna Andreadi,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,999.432,7,0.2,124.929
661,US-2023-133389,6/22/2023,6/22/2023,Toby Braunhardt,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Storage,724.08,14,0.2,-135.765
662,US-2023-124646,6/22/2023,6/24/2023,Dianna Vittorini,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Furniture,Tables,918.785,5,0.3,-118.1295
663,US-2023-124646,6/22/2023,6/24/2023,Dianna Vittorini,Standard Class,Consumer,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,2.724,3,0.8,-4.2222
664,US-2023-142048,6/22/2023,6/25/2023,Joel Eaton,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,459.95,5,0.0,18.398
665,US-2023-154963,6/22/2023,6/27/2023,Anna Andreadi,Same Day,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Fasteners,10.74,3,0.0,5.2626
666,US-2023-130358,6/23/2023,6/26/2023,Denise Leinenbach,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Supplies,23.76,3,0.2,2.079
667,US-2023-130358,6/23/2023,6/26/2023,Denise Leinenbach,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,85.056,3,0.2,28.7064
668,US-2023-126032,6/23/2023,6/28/2023,Brian Stugart,Second Class,Corporate,United States,Dallas,Texas,75081,Central,Technology,Phones,381.576,3,0.2,28.6182
669,US-2023-159814,6/24/2023,6/28/2023,Liz Pelletier,First Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,30.36,5,0.2,8.7285
670,US-2023-159338,6/25/2023,6/28/2023,Noel Staavos,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,23.976,3,0.6,-14.3856
671,US-2023-164469,6/25/2023,6/27/2023,Grace Kelly,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Tables,108.925,1,0.5,-71.8905
672,US-2023-164469,6/25/2023,6/27/2023,Grace Kelly,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,36.352,8,0.2,11.36
673,US-2023-164469,6/25/2023,6/27/2023,Grace Kelly,Standard Class,Consumer,United States,Quincy,Illinois,62301,Central,Office Supplies,Art,19.56,5,0.2,1.7115
674,US-2023-104283,6/27/2023,07-01-2023,Liz MacKendrick,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Appliances,61.44,3,0.0,16.5888
675,US-2023-104283,6/27/2023,07-01-2023,Liz MacKendrick,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,38.9,5,0.0,17.505
676,US-2023-104283,6/27/2023,07-01-2023,Liz MacKendrick,First Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Accessories,99.39,3,0.0,40.7499
677,US-2023-140858,6/28/2023,07-02-2023,Cynthia Arntzen,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Appliances,2.688,3,0.8,-7.392
678,US-2023-140858,6/28/2023,07-02-2023,Cynthia Arntzen,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Technology,Accessories,27.816,3,0.2,4.5201
679,US-2023-140858,6/28/2023,07-02-2023,Cynthia Arntzen,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Furniture,Furnishings,82.524,3,0.6,-41.262
680,US-2023-156993,6/28/2023,07-04-2023,Rob Williams,Standard Class,Consumer,United States,Tyler,Texas,75701,Central,Office Supplies,Binders,182.994,3,0.8,-320.2395
681,US-2023-140858,6/28/2023,07-02-2023,Cynthia Arntzen,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,14.352,3,0.2,4.6644
682,US-2023-140858,6/28/2023,07-02-2023,Cynthia Arntzen,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,64.96,2,0.0,2.5984
683,US-2023-165974,6/29/2023,07-06-2023,Dan Lawera,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,68.6,4,0.0,18.522
684,US-2023-111773,6/29/2023,07-03-2023,Jim Karlsson,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Technology,Machines,7999.98,4,0.5,-3839.9904
685,US-2023-121566,6/30/2023,07-06-2023,Cari Schnelling,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Office Supplies,Appliances,167.44,2,0.2,14.651
686,US-2023-109218,6/30/2023,07-03-2023,Anthony Rawles,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Technology,Accessories,479.97,3,0.0,163.1898
687,US-2023-123064,6/30/2023,07-02-2023,Russell Applegate,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Labels,14.62,2,0.0,6.8714
688,US-2023-146640,6/30/2023,07-05-2023,Helen Abelman,First Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,19.44,3,0.0,9.3312
689,US-2023-121566,6/30/2023,07-06-2023,Cari Schnelling,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,191.984,2,0.2,4.7996
690,US-2023-116757,6/30/2023,07-04-2023,Michael Stewart,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Furniture,Furnishings,104.01,1,0.0,14.5614
691,US-2023-152254,6/30/2023,6/30/2023,Brian DeCherney,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Technology,Phones,284.82,1,0.0,74.0532
692,US-2023-116757,6/30/2023,07-04-2023,Michael Stewart,Second Class,Consumer,United States,Waynesboro,Virginia,22980,South,Office Supplies,Storage,36.84,3,0.0,10.3152
693,US-2023-160773,07-01-2023,07-05-2023,Laurel Workman,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Technology,Accessories,166.24,1,0.0,24.936
694,US-2023-153150,07-01-2023,07-06-2023,Dorris liebe,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,33.4,5,0.0,16.032
695,US-2023-160773,07-01-2023,07-05-2023,Laurel Workman,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,198.272,8,0.2,17.3488
696,US-2023-107594,07-02-2023,07-06-2023,Eric Hoffmann,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,47.36,4,0.2,17.76
697,US-2023-107594,07-02-2023,07-06-2023,Eric Hoffmann,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Envelopes,200.984,7,0.2,62.8075
698,US-2023-120096,07-04-2023,07-07-2023,Katrina Edelman,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Labels,97.696,4,0.2,31.7512
699,US-2023-138709,07-04-2023,07-09-2023,Maxwell Schwartz,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Art,2.696,1,0.2,0.8088
700,US-2023-120096,07-04-2023,07-07-2023,Katrina Edelman,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,18.588,2,0.7,-13.6312
701,US-2023-138709,07-04-2023,07-09-2023,Maxwell Schwartz,First Class,Home Office,United States,Chester,Pennsylvania,19013,East,Office Supplies,Binders,4.896,3,0.7,-3.4272
702,US-2023-103317,07-05-2023,07-08-2023,Don Miller,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,15.072,3,0.2,4.1448
703,US-2023-103317,07-05-2023,07-08-2023,Don Miller,Second Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Furnishings,209.88,3,0.0,35.6796
704,US-2023-152849,07-05-2023,07-12-2023,David Wiener,Standard Class,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,369.912,3,0.2,-13.8717
705,US-2023-107139,07-05-2023,07-11-2023,Dennis Pardue,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Paper,10.368,2,0.2,3.6288
706,US-2023-103317,07-05-2023,07-08-2023,Don Miller,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Office Supplies,Appliances,166.84,5,0.2,18.7695
707,US-2023-157784,07-05-2023,07-08-2023,Michael Chen,Standard Class,Corporate,United States,Cary,North Carolina,27511,South,Technology,Accessories,15.216,1,0.2,2.2824
708,US-2023-157784,07-05-2023,07-08-2023,Michael Chen,First Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,119.96,4,0.0,52.7824
709,US-2023-160444,07-05-2023,07-05-2023,Dan Campbell,First Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,883.92,5,0.2,-110.49
710,US-2023-160444,07-05-2023,07-05-2023,Dan Campbell,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,46.72,8,0.2,15.768
711,US-2023-157784,07-05-2023,07-08-2023,Michael Chen,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,55.48,1,0.0,26.6304
712,US-2023-147543,07-06-2023,07-12-2023,Becky Castell,Standard Class,Consumer,United States,Palm Coast,Florida,32137,South,Office Supplies,Envelopes,24.448,4,0.2,8.8624
713,US-2023-134278,07-06-2023,07-08-2023,Emily Phan,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Office Supplies,Appliances,281.34,6,0.0,109.7226
714,US-2023-138758,07-07-2023,07-11-2023,John Lee,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Phones,307.98,2,0.0,89.3142
715,US-2023-138758,07-07-2023,07-11-2023,John Lee,Standard Class,Corporate,United States,Mount Vernon,New York,10550,East,Technology,Accessories,299.97,3,0.0,113.9886
716,US-2023-150301,07-08-2023,07-10-2023,Michelle Huthwaite,Second Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,19.92,5,0.2,6.972
717,US-2023-100090,07-08-2023,07-12-2023,Ed Braxton,First Class,Consumer,United States,Dover,Delaware,19901,East,Furniture,Furnishings,9.94,2,0.0,3.0814
718,US-2023-100090,07-08-2023,07-12-2023,Ed Braxton,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Furnishings,103.056,3,0.2,24.4758
719,US-2023-113271,07-09-2023,7/14/2023,Darrin Sayre,Standard Class,Home Office,United States,Orem,Utah,84057,West,Office Supplies,Binders,59.808,3,0.2,19.4376
720,US-2023-113271,07-09-2023,7/14/2023,Darrin Sayre,Standard Class,Home Office,United States,Orem,Utah,84057,West,Furniture,Furnishings,73.32,6,0.0,21.996
721,US-2023-113271,07-09-2023,7/14/2023,Darrin Sayre,Standard Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Paper,146.82,3,0.0,73.41
722,US-2023-114125,07-09-2023,7/13/2023,Gary Hansen,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Tables,1652.94,3,0.0,231.4116
723,US-2023-114125,07-09-2023,7/13/2023,Gary Hansen,Standard Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Storage,296.37,3,0.0,80.0199
724,US-2023-165379,07-09-2023,7/15/2023,Brian Moss,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,129.92,5,0.2,21.112
725,US-2023-113271,07-09-2023,7/14/2023,Darrin Sayre,Standard Class,Corporate,United States,Hialeah,Florida,33012,South,Office Supplies,Supplies,45.584,7,0.2,5.1282
726,US-2023-165379,07-09-2023,7/15/2023,Brian Moss,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Office Supplies,Envelopes,17.568,2,0.2,6.3684
727,US-2023-114125,07-09-2023,7/13/2023,Gary Hansen,Standard Class,Consumer,United States,Austin,Texas,78745,Central,Technology,Phones,55.992,1,0.2,5.5992
728,US-2023-163552,07-11-2023,7/15/2023,Laura Armstrong,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Paper,182.72,8,0.0,84.0512
729,US-2023-163552,07-11-2023,7/15/2023,Laura Armstrong,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Tables,400.032,2,0.4,-153.3456
730,US-2023-133305,07-11-2023,7/15/2023,Mark Hamilton,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,33.63,3,0.0,10.089
731,US-2023-163552,07-11-2023,7/15/2023,Laura Armstrong,First Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Chairs,542.646,3,0.1,102.4998
732,US-2023-163552,07-11-2023,7/15/2023,Laura Armstrong,First Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Labels,6.3,2,0.0,3.024
733,US-2023-123225,07-11-2023,7/14/2023,Michael Nguyen,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,242.94,3,0.0,9.7176
734,US-2023-133305,07-11-2023,7/15/2023,Mark Hamilton,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,179.97,3,0.0,86.3856
735,US-2023-123225,07-11-2023,7/14/2023,Michael Nguyen,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,99.696,6,0.2,33.6474
736,US-2023-163552,07-11-2023,7/15/2023,Laura Armstrong,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.936,4,0.2,9.4284
737,US-2023-166555,07-11-2023,7/14/2023,Jamie Kunitz,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Bookcases,84.98,1,0.0,18.6956
738,US-2023-131310,07-12-2023,7/18/2023,Clay Ludtke,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Binders,18.72,5,0.2,6.552
739,US-2023-161508,07-12-2023,7/16/2023,Paul Van Hugh,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,49.98,2,0.0,8.4966
740,US-2023-129924,07-12-2023,7/17/2023,Alyssa Crouse,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Labels,11.784,3,0.2,4.2717
741,US-2023-161508,07-12-2023,7/16/2023,Paul Van Hugh,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Storage,272.736,3,0.2,-64.7748
742,US-2023-131310,07-12-2023,7/18/2023,Clay Ludtke,Standard Class,Home Office,United States,Naperville,Illinois,60540,Central,Office Supplies,Binders,3.54,2,0.8,-5.487
743,US-2023-129924,07-12-2023,7/17/2023,Alyssa Crouse,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,51.52,5,0.2,-10.948
744,US-2023-161508,07-12-2023,7/16/2023,Paul Van Hugh,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,3.528,1,0.2,1.1466
745,US-2023-124807,07-12-2023,7/15/2023,Max Engle,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,4.624,1,0.2,1.6762
746,US-2023-161508,07-12-2023,7/16/2023,Paul Van Hugh,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Supplies,55.168,4,0.2,6.2064
747,US-2023-110184,07-12-2023,7/16/2023,Ben Ferrer,Same Day,Corporate,United States,San Diego,California,92105,West,Furniture,Tables,567.12,10,0.2,-28.356
748,US-2023-124807,07-12-2023,7/15/2023,Max Engle,Same Day,Corporate,United States,San Diego,California,92105,West,Office Supplies,Storage,359.32,4,0.0,7.1864
749,US-2023-110184,07-12-2023,7/16/2023,Ben Ferrer,Second Class,Consumer,United States,Evanston,Illinois,60201,Central,Technology,Phones,11.992,1,0.2,0.8994
750,US-2023-165862,7/13/2023,7/17/2023,Grace Kelly,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,58.05,3,0.0,26.703
751,US-2023-164182,7/14/2023,7/18/2023,Shui Tom,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Furniture,Furnishings,157.74,11,0.0,56.7864
752,US-2023-124464,7/14/2023,7/20/2023,Shirley Schmidt,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Art,56.98,7,0.0,22.792
753,US-2023-164182,7/14/2023,7/18/2023,Shui Tom,Standard Class,Consumer,United States,Trenton,Michigan,48183,Central,Office Supplies,Binders,2.88,1,0.0,1.4112
754,US-2023-109904,7/14/2023,7/17/2023,Barbara Fisher,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Copiers,1199.976,3,0.2,374.9925
755,US-2023-103905,7/14/2023,7/20/2023,Arthur Wiediger,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,79.92,4,0.0,28.7712
756,US-2023-150532,7/14/2023,7/21/2023,Philip Brown,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,383.438,4,0.45,-167.3184
757,US-2023-103905,7/14/2023,7/20/2023,Arthur Wiediger,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Office Supplies,Storage,24.56,2,0.0,6.8768
758,US-2023-164182,7/14/2023,7/18/2023,Shui Tom,Standard Class,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Technology,Accessories,119.8,4,0.0,47.92
759,US-2023-164182,7/14/2023,7/18/2023,Shui Tom,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,13.128,3,0.2,4.2666
760,US-2023-115980,7/15/2023,7/19/2023,Victoria Wilson,Standard Class,Corporate,United States,Green Bay,Wisconsin,54302,Central,Office Supplies,Paper,22.72,4,0.0,10.224
761,US-2023-115980,7/15/2023,7/19/2023,Victoria Wilson,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,58.32,9,0.0,27.9936
762,US-2023-123295,7/18/2023,7/18/2023,Adrian Hane,Standard Class,Corporate,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,12.39,3,0.0,5.6994
763,US-2023-138198,7/18/2023,7/23/2023,Jack Lebron,Standard Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,107.982,3,0.4,-26.9955
764,US-2023-150434,7/19/2023,7/24/2023,Christine Abelman,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,11.36,2,0.0,5.3392
765,US-2023-168158,7/19/2023,7/24/2023,Eugene Moren,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Envelopes,50.94,3,0.0,25.47
766,US-2023-150434,7/19/2023,7/24/2023,Christine Abelman,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Technology,Accessories,646.74,6,0.0,258.696
767,US-2023-150434,7/19/2023,7/24/2023,Christine Abelman,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Binders,5.64,3,0.0,2.7072
768,US-2023-150434,7/19/2023,7/24/2023,Christine Abelman,Second Class,Corporate,United States,Bossier City,Louisiana,71111,South,Office Supplies,Storage,572.58,6,0.0,34.3548
769,US-2023-143903,7/20/2023,7/24/2023,Katherine Murray,Standard Class,Corporate,United States,Saint Petersburg,Florida,33710,South,Furniture,Furnishings,310.88,2,0.2,23.316
770,US-2023-141726,7/20/2023,7/22/2023,Charles Crestani,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Chairs,641.96,2,0.0,179.7488
771,US-2023-143903,7/20/2023,7/24/2023,Katherine Murray,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,18.28,2,0.0,9.14
772,US-2023-127866,7/20/2023,7/23/2023,Jonathan Doherty,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Technology,Phones,207.0,3,0.0,51.75
773,US-2023-142965,7/20/2023,7/20/2023,Scot Wooten,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,32.35,5,0.0,16.175
774,US-2023-141726,7/20/2023,7/22/2023,Charles Crestani,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,7.71,1,0.0,3.4695
775,US-2023-157546,7/20/2023,7/22/2023,Roger Demir,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Office Supplies,Art,40.3,2,0.0,10.881
776,US-2023-141726,7/20/2023,7/22/2023,Charles Crestani,Standard Class,Corporate,United States,Des Moines,Iowa,50315,Central,Furniture,Furnishings,34.58,7,0.0,14.5236
777,US-2023-141726,7/20/2023,7/22/2023,Charles Crestani,Standard Class,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,32.76,7,0.2,3.6855
778,US-2023-127866,7/20/2023,7/23/2023,Jonathan Doherty,First Class,Home Office,United States,San Francisco,California,94110,West,Furniture,Chairs,544.008,3,0.2,40.8006
779,US-2023-157546,7/20/2023,7/22/2023,Roger Demir,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,59.94,3,0.0,28.1718
780,US-2023-127866,7/20/2023,7/23/2023,Jonathan Doherty,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,23.92,4,0.0,11.7208
781,US-2023-142965,7/20/2023,7/20/2023,Scot Wooten,First Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,4.28,1,0.0,1.926
782,US-2023-143903,7/20/2023,7/24/2023,Katherine Murray,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,32.07,5,0.7,-22.449
783,US-2023-127866,7/20/2023,7/23/2023,Jonathan Doherty,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,24.0,2,0.2,-2.7
784,US-2023-116932,7/21/2023,7/25/2023,Michelle Ellison,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,35.49,1,0.5,-15.6156
785,US-2023-129189,7/21/2023,7/25/2023,Harry Marie,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,47.984,2,0.2,0.5998
786,US-2023-116932,7/21/2023,7/25/2023,Michelle Ellison,Standard Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,186.69,3,0.0,87.7443
787,US-2023-129189,7/21/2023,7/25/2023,Harry Marie,Second Class,Consumer,United States,Lancaster,California,93534,West,Office Supplies,Binders,17.456,2,0.2,5.8914
788,US-2023-116932,7/21/2023,7/25/2023,Michelle Ellison,Standard Class,Consumer,United States,Lancaster,California,93534,West,Furniture,Chairs,348.928,2,0.2,34.8928
789,US-2023-129189,7/21/2023,7/25/2023,Harry Marie,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,143.96,4,0.0,69.1008
790,US-2023-129189,7/21/2023,7/25/2023,Harry Marie,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Storage,15.42,1,0.0,4.1634
791,US-2023-109890,7/21/2023,7/27/2023,Patrick Gardner,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Binders,43.04,8,0.0,21.0896
792,US-2023-117464,7/22/2023,7/24/2023,Naresj Patel,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Chairs,332.94,3,0.0,79.9056
793,US-2023-117464,7/22/2023,7/24/2023,Naresj Patel,Same Day,Consumer,United States,Asheville,North Carolina,28806,South,Technology,Phones,1363.96,5,0.2,85.2475
794,US-2023-127691,7/22/2023,7/27/2023,Erin Mull,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Labels,9.96,2,0.0,4.5816
795,US-2023-117464,7/22/2023,7/24/2023,Naresj Patel,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Paper,21.72,4,0.0,10.6428
796,US-2023-122679,7/22/2023,7/28/2023,Alejandro Ballentine,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Binders,20.16,7,0.0,9.8784
797,US-2023-117464,7/22/2023,7/24/2023,Naresj Patel,First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,132.79,7,0.0,63.7392
798,US-2023-164644,7/22/2023,7/24/2023,John Lucas,First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Paper,12.96,2,0.0,6.2208
799,US-2023-127691,7/22/2023,7/27/2023,Erin Mull,First Class,Corporate,United States,Rochester,New York,14609,East,Office Supplies,Labels,21.56,7,0.0,10.3488
800,US-2023-119137,7/23/2023,7/27/2023,Arthur Gainer,Standard Class,Consumer,United States,Lake Elsinore,California,92530,West,Furniture,Chairs,283.92,5,0.2,17.745
801,US-2023-119137,7/23/2023,7/27/2023,Arthur Gainer,First Class,Corporate,United States,San Diego,California,92105,West,Furniture,Furnishings,22.23,1,0.0,7.3359
802,US-2023-145254,7/23/2023,7/27/2023,Nick Crebassa,First Class,Corporate,United States,San Diego,California,92105,West,Technology,Phones,215.968,2,0.2,18.8972
803,US-2023-103058,7/23/2023,7/24/2023,Alejandro Grove,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,355.32,9,0.0,99.4896
804,US-2023-119137,7/23/2023,7/27/2023,Arthur Gainer,Standard Class,Corporate,United States,Monroe,Louisiana,71203,South,Office Supplies,Paper,12.96,2,0.0,6.2208
805,US-2023-145254,7/23/2023,7/27/2023,Nick Crebassa,First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,18.28,2,0.0,6.2152
806,US-2023-119137,7/23/2023,7/27/2023,Arthur Gainer,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Art,43.176,3,0.2,4.3176
807,US-2023-145254,7/23/2023,7/27/2023,Nick Crebassa,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,1983.968,4,0.2,247.996
808,US-2023-145254,7/23/2023,7/27/2023,Nick Crebassa,First Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,28.4,2,0.0,11.076
809,US-2023-143917,7/25/2023,7/27/2023,Ken Lonsdale,First Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Accessories,149.97,3,0.0,50.9898
810,US-2023-146528,7/25/2023,7/27/2023,Vicky Freymann,First Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Art,11.52,4,0.0,3.2256
811,US-2023-143917,7/25/2023,7/27/2023,Ken Lonsdale,First Class,Consumer,United States,Edmonds,Washington,98026,West,Furniture,Tables,1298.55,5,0.0,311.652
812,US-2023-143917,7/25/2023,7/27/2023,Ken Lonsdale,First Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Appliances,213.92,4,0.0,62.0368
813,US-2023-146528,7/25/2023,7/27/2023,Vicky Freymann,First Class,Consumer,United States,Edmonds,Washington,98026,West,Technology,Accessories,25.78,2,0.0,2.578
814,US-2023-116190,7/26/2023,08-01-2023,Sheri Gordon,Same Day,Consumer,United States,Santa Ana,California,92704,West,Furniture,Furnishings,18.28,2,0.0,6.2152
815,US-2023-126760,7/26/2023,08-02-2023,Kunst Miller,Same Day,Consumer,United States,Santa Ana,California,92704,West,Technology,Accessories,1399.93,7,0.0,601.9699
816,US-2023-116190,7/26/2023,08-01-2023,Sheri Gordon,First Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,51.84,8,0.0,24.8832
